¦~¤À,¼Ð¸¹,¤ë¥÷,¤ÀªRªÌ,¥ø·~§¹¾ã¦WºÙ,²Î¤@½s¸¹,²£·~Ãþ§O,³ø§i®Ø¬[,¨Ì´`¿ï¶µ,©Ò¦³Åv,ªÑ²¼¥N½X,«ü¼Ð¹ï·Óªí,G4-1,G4-2,G4-3,G4-4,G4-5,G4-6,G4-7,G4-8,G4-9,G4-10,G4-11,G4-12,G4-13,G4-14,G4-15,G4-16,G4-17,G4-18,G4-19,G4-20,G4-21,G4-22,G4-23,G4-24,G4-25,G4-26,G4-27,G4-28,G4-29,G4-30,G4-31,G4-32,G4-33,G4-34,G4-35,G4-36,G4-37,G4-38,G4-39,G4-40,G4-41,G4-42,G4-43,G4-44,G4-45,G4-46,G4-47,G4-48,G4-49,G4-50,G4-51,G4-52,G4-53,G4-54,G4-55,G4-56,G4-57,G4-58,G4-EC1,G4-EC2,G4-EC3,G4-EC4,G4-EC5,G4-EC6,G4-EC7,G4-EC8,G4-EC9,G4-EN1,G4-EN2,G4-EN3,G4-EN4,G4-EN5,G4-EN6,G4-EN7,G4-EN8,G4-EN9,G4-EN10,G4-EN11,G4-EN12,G4-EN13,G4-EN14,G4-EN15,G4-EN16,G4-EN17,G4-EN18,G4-EN19,G4-EN20,G4-EN21,G4-EN22,G4-EN23,G4-EN24,G4-EN25,G4-EN26,G4-EN27,G4-EN28,G4-EN29,G4-EN30,G4-EN31,G4-EN32,G4-EN33,G4-EN34,G4-LA1,G4-LA2,G4-LA3,G4-LA4,G4-LA5,G4-LA6,G4-LA7,G4-LA8,G4-LA9,G4-LA10,G4-LA11,G4-LA12,G4-LA13,G4-LA14,G4-LA15,G4-LA16,G4-HR1,G4-HR2,G4-HR3,G4-HR4,G4-HR5,G4-HR6,G4-HR7,G4-HR8,G4-HR9,G4-HR10,G4-HR11,G4-HR12,G4-SO1,G4-SO2,G4-SO3,G4-SO4,G4-SO5,G4-SO6,G4-SO7,G4-SO8,G4-SO9,G4-SO10,G4-SO11,G4-PR1,G4-PR2,G4-PR3,G4-PR4,G4-PR5,G4-PR6,G4-PR7,G4-PR8,G4-PR9
2016,261,11,¶À¸Ö²[,ª÷¹³¹q¤l(ªÑ)¤½¥q,30955404,¹q¤l¹s²Õ¥ó,µL®Ø¬[,µLÀ³¥Îµ¥¯Å,¤W¥«,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,262,11,§õ¥iÂI,¨ó¯q¹q¤lªÑ¥÷¦³­­¤½¥q,35229109,¹q¸£¤Î¶gÃä,GRI G4,Core(®Ö¤ß¡^,¤WÂd,5356,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,263,11,¦¿¨Ø®e,¤T¶§¤u·~ªÑ¥÷¦³­­¤½¥q,24004006,¨T¨®¤u·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤W¥«,2206,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
2016,264,11,¦¿¨Ø®e,©y¹©°ê»ÚªÑ¥÷¦³­­¤½¥q,27565769,¹q¸£¤Î¶gÃä,GRI G4,µLÀ³¥Îµ¥¯Å,¤WÂd,5289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,265,11,®}¹t¬À,©ô§»¹q¤lªÑ¥÷¦³­­¤½¥q,22099548,¥b¾ÉÅé,GRI G4,Core(®Ö¤ß¡^,¤W¥«,2337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1
2016,266,11,³¯¦¼¼ä,½Y¨ÈªÑ¥÷¦³­­¤½¥q,5712099,¤Æ¾Ç¤u·~,GRI G4,Core(®Ö¤ß¡^,¤WÂd,4707,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1
2016,267,12,Öß§Í,¥xÆW¿}·~ªÑ¥÷¦³­­¤½¥q,3794905,­¹«~¤u·~,GRI G4,Comprehensive¡]¥þ­±¡^,¥¼¤W¥«Âd,1237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,268,12,®}¹t¬À,§»»·ÃÒ¨éªÑ¥÷¦³­­¤½¥q,3027502,ª÷¿Ä·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤WÂd,6015,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
2016,269,12,§õªl¼Ý,¦w¤ß­¹«~ªA°ÈªÑ¥÷¦³­­¤½¥q,23928945,Æ[¥ú¨Æ·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤WÂd,1259,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
2016,270,12,®}¹t¬À,¦X§@ª÷®wª÷¿Ä±±ªÑªÑ¥÷¦³­­¤½¥q,53021433,ª÷¿Ä·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤W¥«,5880,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2016,271,12,§õªl¼Ý,¤¤±j¥ú¹qªÑ¥÷¦³­­¤½¥q,22099907,¥ú¹q·~,GRI G4,Core(®Ö¤ß¡^,¤WÂd,5371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,272,12,¤ý¥òÄQ,¤é¤ÍÀô«O¬ì§ÞªÑ¥÷¦³­­¤½¥q,89922041,¨ä¥L,GRI G4,Core(®Ö¤ß¡^,¤W¥«,8341,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2016,273,12,´¿²û¶®,¥þ®a«K§Q°Ó©±ªÑ¥÷¦³­­¤½¥q,23060248,¶T©ö¦Ê³f,GRI G4,Core(®Ö¤ß¡^,¤WÂd,5903,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
2016,274,12,§õªl¼Ý,¤¤µØ¶}µoª÷¿Ä±±ªÑªÑ¥÷¦³­­¤½¥q,70827383,ª÷¿Ä·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,2883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
2016,275,12,Öß§Í,«n¤s¤H¹Ø«OÀIªÑ¥÷¦³­­¤½¥q,11456006,ª÷¿Ä·~,GRI G4,Core(®Ö¤ß¡^,¥¼¤W¥«Âd,5874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1
2016,276,12,À¹§»¿o,±d´¶§÷®Æ¬ì§ÞªÑ¥÷¦³­­¤½¥q,86757124,¤Æ¾Ç¤u·~,GRI G4,Comprehensive¡]¥þ­±¡^,¤W¥«,4739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1
2016,277,12,®}¹t¬À,¦íµØ¬ì§ÞªÑ¥÷¦³­­¤½¥q,70848177,¤Æ¾Ç¤u·~,GRI G4,Core(®Ö¤ß¡^,¥~°Ó,N/A,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
2016,278,12,§õ¥iÂI,¥x¥_ª÷¿Ä¤j¼ÓªÑ¥÷¦³­­¤½¥q,16095410,¨ä¥L,GRI G4,Core(®Ö¤ß¡^,¥¼¤W¥«Âd,2899,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
2016,279,12,¦¿¨Ø®e,»OÆW»È¦æªÑ¥÷¦³­­¤½¥q,3557311,ª÷¿Ä·~,GRI G4,Core(®Ö¤ß¡^,¥¼¤W¥«Âd,5858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
2016,280,12,¹ù¯\µa,ªøºa¤j¾Ç,6479492,«DÀç§Q²ÕÂ´,GRI G4,Core(®Ö¤ß¡^,¥¼¤W¥«Âd,N/A,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,281,12,¶À¸Ö²[,¤é²±ª÷¿Ä±±ªÑªÑ¥÷¦³­­¤½¥q,70796826,ª÷¿Ä·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤WÂd,5820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2016,282,12,§õªl¼Ý,¥xÆW¨T¹q¦@¥ÍªÑ¥÷¦³­­¤½¥q,86685142,ªo¹q¿U®ð·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,8926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1
2016,283,12,¹ù¯\µa,¥xÆW·R´¶¥Í¬ì§ÞªÑ¥÷¦³­­¤½¥q,89396194,¹q¾÷¾÷±ñ,GRI G4,Core(®Ö¤ß¡^,¥~°Ó,N/A,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,284,12,¦¿¨Ø®e,¬ì§Þ³¡«n³¡¬ì¾Ç¤u·~¶é°ÏºÞ²z§½,74805158,¬F©²¾÷ºc,GRI G4,Comprehensive¡]¥þ­±¡^,¥¼¤W¥«Âd,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2016,285,12,Öß§Í,±ÒùÖ¬ì§ÞªÑ¥÷¦³­­¤½¥q,97331723,³q«Hºô¸ô·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,6285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
2016,286,12,¹ù¯\µa,¥xÆW´I¤h¥þ¿ýªÑ¥÷¦³­­¤½¥q,3550014,¹q¸£¤Î¶gÃä,GRI G4,Core(®Ö¤ß¡^,¥~°Ó,N/A,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0
2016,287,12,§õªl¼Ý,©§¸W¬ì§ÞªÑ¥÷¦³­­¤½¥q,23842911,¨ä¥L¹q¤l·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤WÂd,3303,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0
2016,288,12,¦¿¨Ø®e,¤j²³ºî¦XÃÒ¨éªÑ¥÷¦³­­¤½¥q,23418324,ª÷¿Ä·~,GRI G4,Core(®Ö¤ß¡^,¤WÂd,6022,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2016,289,12,À¹§»¿o,ºÖ¨¹ÃÒ¨éªÑ¥÷¦³­­¤½¥q,23471214,ª÷¿Ä·~,GRI G4,,¤W¥«,6026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
2016,290,12,´¿²û¶®,«n­Z¬ì§ÞªÑ¥÷¦³­­¤½¥q,16130042,¥b¾ÉÅé,GRI G4,Core(®Ö¤ß¡^,¤W¥«,8150,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1
2016,291,12,À¹§»¿o,ªï¼s¬ì§ÞªÑ¥÷¦³­­¤½¥q,9497109,¹q¸£¤Î¶gÃä,GRI G4,Comprehensive¡]¥þ­±¡^,¤W¥«,6117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
